Model;Scenario;Region;Variable;Unit;2005;2010;2020;2030;2040;2050;2060;2070;2080;2090;2100;Notes
AIM/CGE;SSP3-Baseline;World;Land Cover|Cropland;million ha;1528,677;1570,081;1659,393;1743,628;1812,949;1885,337;1979,735;2066,444;2145,022;2213,889;2282,516;
GCAM4;SSP4-Baseline;World;Land Cover|Cropland;million ha;1522,479;1502,300;1530,133;1584,590;1644,047;1681,369;1731,952;1754,125;1766,392;1765,552;1761,328;
IMAGE;SSP1-Baseline;World;Land Cover|Cropland;million ha;1548,431;1582,775;1547,149;1521,943;1554,683;1572,283;1568,407;1582,827;1611,155;1631,965;1598,974;
MESSAGE-GLOBIOM;SSP2-Baseline;World;Land Cover|Cropland;million ha;1536,067;1546,159;1618,385;1661,771;1705,361;1754,911;1808,533;1856,685;1893,924;1921,879;1940,400;
REMIND-MAGPIE;SSP5-Baseline;World;Land Cover|Cropland;million ha;1474,475;1523,962;1651,835;1721,396;1812,008;1850,677;1864,465;1871,082;1866,878;1850,166;1792,317;
"© SSP Public Database (Version 2.0) https://tntcat.iiasa.ac.at/SspDb 
 generated: 2023-05-04 12:02:17";;;;;;;;;;;;;;;;
For recommended citation please follow this link: https://tntcat.iiasa.ac.at/SspDb/dsd?Action=htmlpage&page=citation;;;;;;;;;;;;;;;;
