Model;Scenario;Region;Variable;Unit;2005;2010;2020;2030;2040;2050;2060;2070;2080;2090;2100;Notes
AIM/CGE;SSP3-Baseline;World;Emissions|N2O;kt N2O/yr;8950,428;9696,905;11340,142;12869,535;14145,163;15316,645;16404,087;17491,047;18562,328;19618,343;20656,195;
GCAM4;SSP4-Baseline;World;Emissions|N2O;kt N2O/yr;9925,504;10629,113;11701,522;13174,145;14429,187;15602,554;16613,990;17606,023;18493,649;19312,971;20173,531;
IMAGE;SSP1-Baseline;World;Emissions|N2O;kt N2O/yr;9156,453;9831,880;10193,926;10514,839;10616,954;10498,269;10268,842;10159,419;10014,053;9825,722;9418,887;
MESSAGE-GLOBIOM;SSP2-Baseline;World;Emissions|N2O;kt N2O/yr;8285,950;8758,082;9742,624;10959,872;11930,028;12689,418;13157,974;13459,986;13872,232;14478,796;15094,255;
REMIND-MAGPIE;SSP5-Baseline;World;Emissions|N2O;kt N2O/yr;9813,947;10277,903;11994,362;12889,186;13578,425;13317,114;13529,877;13484,531;13483,656;13225,089;12723,682;
"© SSP Public Database (Version 2.0) https://tntcat.iiasa.ac.at/SspDb 
 generated: 2023-05-04 15:14:44";;;;;;;;;;;;;;;;
For recommended citation please follow this link: https://tntcat.iiasa.ac.at/SspDb/dsd?Action=htmlpage&page=citation;;;;;;;;;;;;;;;;
