years,methane.FossilGas,methane.UpgradingBiogas,hydrogen.gaseous_hydrogen.WaterGasShift,hydrogen.gaseous_hydrogen.Electrolysis.SOEC,hydrogen.gaseous_hydrogen.Electrolysis.PEM,hydrogen.gaseous_hydrogen.Electrolysis.AWE,hydrogen.gaseous_hydrogen.PlasmaCracking,biogas.AnaerobicDigestion,syngas.BiomassGasification,syngas.SMR,syngas.CoalGasification,syngas.Pyrolysis,syngas.AutothermalReforming,syngas.CoElectrolysis,fuel.liquid_fuel.Refinery,fuel.liquid_fuel.FischerTropsch,fuel.hydrotreated_oil_fuel.HefaDecarboxylation,fuel.hydrotreated_oil_fuel.HefaDeoxygenation,solid_fuel.CoalExtraction,solid_fuel.Pelletizing,biomass_dry.ManagedWood,biomass_dry.UnmanagedWood,biomass_dry.CropEnergy,electricity.WindOffshore,electricity.WindOnshore,electricity.SolarPv,electricity.SolarThermal,electricity.Hydropower,electricity.Nuclear,electricity.CombinedCycleGasTurbine,electricity.GasTurbine,electricity.BiogasFired,electricity.Geothermal,electricity.CoalGen,electricity.OilGen,electricity.BiomassFired,fuel.biodiesel.Transesterification,hydrogen.liquid_hydrogen.HydrogenLiquefaction,carbon_capture.direct_air_capture.AmineScrubbing,carbon_capture.direct_air_capture.CalciumPotassiumScrubbing,carbon_capture.flue_gas_capture.CalciumLooping,carbon_capture.flue_gas_capture.ChilledAmmoniaProcess,carbon_capture.flue_gas_capture.CO2Membranes,carbon_capture.flue_gas_capture.MonoEthanolAmine,carbon_capture.flue_gas_capture.PiperazineProcess,carbon_capture.flue_gas_capture.PressureSwingAdsorption,carbon_storage.BiomassBuryingFossilization,carbon_storage.DeepOceanInjection,carbon_storage.DeepSalineFormation,carbon_storage.DepletedOilGas,carbon_storage.EnhancedOilRecovery,carbon_storage.GeologicMineralization,carbon_storage.PureCarbonSolidStorage
2030.0,1.0147814837480578,42.80872623548948,28.970552509620052,2.5358870912141365,1.103673018865254,0.09906873274974042,16.129273373143217,5.623679786657879,29.62787054201516,41.39019617868725,0.5554767250034492,0.484629627519211,66.55483539529689,29.355264009968216,117.14850885888711,80.02829691973845,7.320245563431914,5.672091520603188,4.134024478640105,83.90865747832282,136.5321008032835,1e-06,0.154983107147012,137.118,503.071,196.22848621424583,20.175700733382698,70.755,47.94472625824349,43.02184335314766,14.042208812732714,19.730743230661485,211.0561505467589,8.635588222899829,1e-06,12.812958512866224,16.28884637590244,71.09921324456276,10.298844011982586,18.865358542464552,62.990744906974484,58.30476055327692,34.00925834253415,41.6758389091247,68.7531965966545,44.100083384949926,37.86078433417069,53.69585726358617,54.75051964943977,54.75051964943977,11.036026724052151,8.660073123048786,1.910664082630136
2031.0,0.5875523338896976,43.8472974439717,31.364182268793208,2.9795988970740055,0.6387000849914665,0.07454097801916175,15.014695174267723,6.283522073168293,29.918729558285065,37.87966209476541,0.5413126929806746,0.4358182611748665,66.91738412670185,29.72377575287224,117.14428472263717,80.06558034670576,5.406936297326629,3.596799955890789,4.496472828332717,80.60557333850481,134.61315588809782,1e-06,0.08968971941378007,134.858,494.782,196.1188861997546,20.107546679184907,71.693,48.17440424943662,41.33882924429877,12.709515098483129,17.49123791700084,214.36254853592976,7.2419179491810715,1e-06,11.344179603148815,18.491500916340488,65.12907480429905,11.651450047352688,21.008736913106503,61.56422238510922,57.19318128314755,35.215458165001195,41.691408567770786,67.13029705751663,44.00982343148056,32.24015141989262,54.63916741765282,55.70349595473518,55.70349595473518,11.511288661466656,9.078215498035048,2.2122084532856183
2032.0,0.3012364220456825,44.80464751170428,33.693025968884314,3.532050671692485,0.3270149315156304,0.06210526469008275,13.761918690046773,6.9003954345135075,30.265711754235063,34.34770799988151,0.5350964551320165,0.3864917992350279,67.6962044833638,30.08546642645092,118.21430320840805,79.52662193051142,4.124780581386948,2.1753248721507163,4.876182322065575,78.28558891772452,131.93233067128347,1e-06,0.04592162433985533,132.599,486.493,194.81883293207648,20.322114859727172,72.630,48.58611523255083,39.84264559401346,11.98811848053318,15.531301866743778,216.09097932340174,6.067784618555727,1e-06,10.017134353439284,20.556889905858004,60.23556176007562,13.007070111871569,23.131686553817307,60.53320805276086,56.43670925683853,36.37625501970321,41.889163330701905,65.91077607646254,44.179117024822624,28.278998688156815,55.381766899389476,56.44916277115907,56.44916277115907,11.945421203598418,9.461986941057777,2.514065553956886
2033.0,0.12765860683429464,45.68341117797823,35.96377006747687,4.197519812431842,0.13796000235815675,0.05978239306728681,12.42865059170133,7.45836732116083,30.653496495367147,30.893467834739763,0.5381242315991104,0.33771581794587735,68.81824800500263,30.43685336837889,120.18253888614605,78.53033241291486,3.3459893746601637,1.279035675376567,5.249323232410394,76.74537687306193,128.56597941547642,1e-06,0.019373763393376497,130.340,478.205,192.6141004958807,20.752882992256026,73.567,49.12277738950645,38.48518098916836,11.750678728306452,13.820470701101977,216.55433650385586,5.083186731825539,1e-06,8.824297785366685,22.424616502049965,56.25145525653651,14.326563367810007,25.21477527099322,59.81612804590569,55.960811546856036,37.48897297715645,42.23020269295269,65.01292798572554,44.54699478484101,25.677364097621105,55.95028716413154,57.01443301854106,57.01443301854106,12.332829129722063,9.81301804377253,2.811291837039135
2034.0,0.038643746873813944,46.48622318208453,38.183101022154425,4.980283716654345,0.04087774143945385,0.06559316345555721,11.07259755045235,7.941505183577584,31.066763147183334,27.61607554004439,0.551692242523592,0.29055589355359623,70.21046623133822,30.774453916330778,122.87296632579742,77.19562253567547,2.942773636193558,0.7793017715619278,5.592065831938889,75.78160986159702,124.59045638331257,1e-06,0.005741078042481924,128.081,469.916,189.7904629758366,21.33332879401801,74.505,49.727308902223854,37.218324016640125,11.86985561122654,12.328280041287112,216.0655136719733,4.258122789792243,1e-06,7.7581449205600554,24.034283862511334,53.009536438325775,15.570788977438802,27.238570871030518,59.33140850052001,55.69095522570624,38.550936107877156,42.67562614955779,64.35504711753887,45.05248733140066,24.135285606943295,56.3713596672144,57.42621961671084,57.42621961671084,12.667917219112233,10.132939397834877,3.098943754927565
2035.0,0.00601670078252187,47.21571826331417,40.357705290500476,5.884619781722259,0.005110592679931731,0.07755837615967727,9.751466237520798,8.33387647223108,31.490191075185614,24.614665056499593,0.5770967080470975,0.24607760230436654,71.79981070209048,31.0947854079812,126.10956009730845,75.6414030405526,2.7873443250344203,0.5474925667003917,5.8805803932227745,75.1909605404098,120.08211583742778,9.999999999999997e-07,0.0007185097553102407,125.822,461.628,186.6336944566133,21.99692998225965,75.442,50.342627952623374,35.99396326330538,12.218308898717035,11.024265508510862,214.9374044224351,3.5625912932575776,9.999999999999997e-07,6.811150780648447,25.32549514483708,50.34258645008752,16.700606103028726,29.18364116032546,58.9974755525801,55.55260736589531,39.559468482381554,43.186533195551846,63.8554278041358,45.63462528436648,23.35280117478121,56.67161586397345,57.71143548549804,57.71143548549804,12.94509025104356,10.423381594900379,3.3720777600173735
2036.0,0.0016023271786994855,47.87453116095816,42.494269330098575,6.914805404997857,1e-06,0.09369883148443037,8.522963324127632,8.619548637588634,31.90845964487601,21.988370324809587,0.6156338483112623,0.20534652044437,73.51323295697931,31.394365181004794,129.71629477062544,73.9865846693057,2.751912400230038,0.45497746678555034,6.091037188833766,74.77010156658022,115.11731204045805,1e-06,1e-06,121.934,447.363,183.42956902288012,22.677164274227504,69.246,50.9116527226254,34.763987316040776,12.668698360201528,9.877962723984911,213.4829023499224,2.966590743023281,1e-06,5.975790387260908,26.23785350662218,48.0833864364658,17.676873906850574,31.030553945274328,58.73275533806226,55.471235039929454,40.51189417118591,43.72402332596949,63.43236437774963,46.2324392636034,23.029948759792678,56.87768720974408,57.89699354473233,57.89699354473233,13.158753004790684,10.685975226624606,3.6257503047037583
2037.0,0.0019201687305263125,48.46580097156711,44.59935877788407,8.070297374237883,0.0003070573391306634,0.1127141732314192,7.43568718921801,8.786945225690681,32.30886230923264,19.814620380036253,0.6680592831036993,0.16920049499505585,75.29025913740232,31.670911846628467,133.53454423543153,72.32991695975937,2.7300472937314355,0.39442775902178434,6.205286985612653,74.35158503083315,109.76897706004549,1e-06,1e-06,118.046,433.097,180.41461737504463,23.319733448587222,63.049,51.388345222137396,33.49144683095093,13.114828604687,8.865209919811525,211.96283727139584,2.4448476638646883,1e-06,5.246380980431824,26.727449265141683,46.09088316401867,18.470112898293817,32.76440354627896,58.47016656234737,55.38560763790019,41.40572254767919,44.254876743483294,63.01862125239562,46.79483081534704,22.913549638991654,57.01262864390665,58.00642915456461,58.00642915456461,13.30640476031304,10.92289569666047,3.8566179114596535
2038.0,0.002268504305775638,48.99468422073012,46.679055988199636,9.331270038776994,0.002449458713045299,0.13601941918952398,6.50180304263386,8.841914164870122,32.68914887113806,18.084024634672115,0.7329662307959285,0.13756645607894316,77.12071379146808,31.926949110288223,137.47527966035767,70.68950463399912,2.7007523291045947,0.34372225545663054,6.2279025274765125,73.91148075847273,104.09635418385736,9.999999999999997e-07,9.999999999999997e-07,114.157,418.832,177.6283966764678,23.919235529681025,56.853,51.770842773015495,32.18404074105236,13.535083599513996,7.987055771655301,210.4297838929343,1.9910006764515134,9.999999999999997e-07,4.624608673816941,26.816321376391006,44.32868588695991,19.08948897522263,34.388390339763475,58.200598208434634,55.2877038202405,42.23920419674135,44.768596481317466,62.60484316921705,47.31018519131581,22.93755836281664,57.08518904202133,58.0497674364306,58.0497674364306,13.397922800309287,11.138497656650278,4.067737383068944
2039.0,0.002640296822119196,49.46684179129598,48.73932249473985,10.673077138344352,0.008264548156527893,0.16570843064444468,5.724367801941312,8.794659479032989,33.04968322095097,16.765487595567386,0.808407309405448,0.11014360459381857,79.0069960689629,32.166201950972365,141.4668715337718,69.06329121017583,2.664389302819236,0.302041649348415,6.169137052611504,73.46173800844808,98.15526450456713,1.0000000000000002e-06,1.0000000000000002e-06,110.269,404.567,175.06122070624912,24.482492603270284,50.656,52.06832652510298,30.860630048589613,13.928992151606462,7.250851566071432,208.88425314289645,1.6034164254270664,1.0000000000000002e-06,4.11400179947735,26.54299595604567,42.78656948141732,19.553829382619906,35.91024121615763,57.929431828727964,55.182804564968784,43.010775006125094,45.26036628033416,62.196144951139296,47.77675856959887,23.082712800062303,57.10054076369325,58.033655952087365,58.033655952087365,13.446278908162906,11.337680570233701,4.263765592393253
2040.0,0.0030285091972287142,49.887934566113394,50.786119831199215,12.071072412669084,0.01958866970436239,0.20387506888188076,5.106438384706489,8.655385192085296,33.39082924903004,15.827913769572248,0.8924351369497537,0.08663114143746858,80.9515051196731,32.392395347669165,145.43769034404167,67.44922020644017,2.6213200113450768,0.26856663395546343,6.039243799203778,73.01430603970817,92.00152911484827,1e-06,1e-06,106.381,390.302,172.70340324348783,25.016326755116335,44.460,52.289977628243086,29.540075755807173,14.296083067888324,6.663948589615105,207.32675594964056,1.2804615554346572,1e-06,3.718088689474137,25.945999119781153,41.45430882351864,19.8819613654685,37.3376830658911,57.66204897563108,55.076190850103316,43.718870863583085,45.72536988139547,61.797641421087604,48.192807128285324,23.32975081952327,57.06385616852754,57.96474226329187,57.96474226329187,13.464444867257349,11.525343901050382,4.4493594122942
2041.0,0.003426104348775926,50.26362342803111,52.82540953127226,13.500609601480345,0.03825816739133282,0.25261319518753206,4.651071708495518,8.434295327933068,33.71295084573398,15.240207663536914,0.9831023314463438,0.06672826750767981,82.95664009338495,32.60925427936692,149.3161065795352,65.84523514094299,2.571906251151838,0.24247790253610182,5.84847600543949,72.5811341112021,85.69096910737424,1e-06,1e-06,96.972,355.781,170.54525806728338,25.52756007098054,45.602,52.444977232279086,28.241238864949576,14.635885155283523,6.233698128841505,205.75780324152535,1.020502711117595,1e-06,3.440397675868392,25.063856983272977,40.32167878939163,20.09271216875129,38.67844277939363,57.40383120154789,54.97314365366248,44.361927656868026,46.15879102536357,61.41444740198734,48.556587045464326,23.6594102899942,56.98030761612935,57.84967393180112,57.84967393180112,13.465392460976089,11.706387112739987,4.629175715633407
2042.0,0.00382604519443256,50.59956925989789,54.86315312865353,14.937042444507279,0.06610938525222314,0.3140166708470984,4.361324690874528,8.141593910482333,34.016411901421456,14.971273784311572,1.0784615109127156,0.05013418370223877,85.0248001398848,32.82050372505394,153.03049072862024,64.24927953183501,2.5165098187092387,0.22295614834865604,5.607086909504794,72.17417148187887,79.27940557481857,1e-06,1e-06,87.563,321.260,168.57709895673514,26.023014636624264,46.745,52.542506487054254,26.982980378261328,14.947927220716,5.967451470305824,204.17790594690916,0.8219065371191905,1e-06,3.2844570907212014,23.935095662196655,39.378454255164094,20.204909037451152,39.940247247094916,57.16016005888219,54.878943953664624,44.93838127373263,46.55581345310058,61.0516777167638,48.86635449922498,24.05242908026973,56.855067466103804,57.69509851937216,57.69509851937216,13.462093472702598,11.885709668942178,4.807871375272499
2043.0,0.004221294651870349,50.90143294456247,56.905312157037564,16.35572468147903,0.10497866732181732,0.39017935714627927,4.2402542494096425,7.787484963639111,34.30157630645115,14.99001663874643,1.176565293366366,0.03654809091893206,87.15838440895894,33.02986866371848,156.5092132796646,62.65929689726708,2.4554925104869993,0.209182064651452,5.325329749585846,71.80536741068757,72.82265960985471,1e-06,1e-06,78.154,286.739,166.78923969094248,26.509512537808856,47.888,52.59174654241186,25.784161297986937,15.23173807110969,5.87255990056325,202.58757499415066,0.6830396780827528,1e-06,3.2537952660936535,22.598241272227682,38.61441009696377,20.237379216550956,41.13082335942469,56.936417100037815,54.7988727281281,45.44666760192957,46.91162090546864,60.7144471883423,49.12036566765645,24.48954505914452,56.69330807805603,57.50766358776195,57.50766358776195,13.467519685820337,12.068211033296611,4.990103264073094
2044.0,0.0046048156387610215,51.1748753648736,58.957848150118885,17.732010052124735,0.15670235763489937,0.48319511537077464,4.290917301666988,7.382172511309425,34.56880795118177,15.26534073369168,1.2754662968247916,0.025669190055546222,89.35979205039364,33.241074074348866,159.6806447210363,61.073230755389936,2.3892161229548385,0.2003363447028156,5.013457763868798,71.48667115657719,66.37655230515617,9.999999999999997e-07,9.999999999999997e-07,68.745,252.218,165.17199404900478,26.993875860295667,49.030,52.60187854819516,24.663642626370937,15.486846513388532,5.956374706168969,200.9873213116082,0.602268778651592,9.999999999999997e-07,3.351940534046836,21.091819929041563,38.019321190918426,20.208949951033578,42.257898006812646,56.73798387741858,54.73821095507125,45.88522252921153,47.22139712332987,60.407870639648145,49.316876728847845,24.95149609541321,56.50020181159117,57.2940166987275,57.2940166987275,13.494642883712773,12.258790669442947,5.180528254896816
2045.0,0.0049695710727763074,51.425557403680024,61.02672264159201,19.04125229617354,0.2231168002262529,0.5951578068062835,4.51637076521269,6.935860577399301,34.818470725971984,15.766150575997518,1.3732171393054904,0.017196682009867906,91.63142221397524,33.45784493593335,162.473155541103,59.48902462435437,2.3180424525824765,0.19559968176107279,4.681724190539806,71.2300319784968,59.9969047533964,9.999999999999997e-07,9.999999999999997e-07,59.336,217.696,163.71567581002137,27.482926689846057,50.173,52.582083654247405,23.640285365657828,15.712781354476459,6.226247173678167,199.37765582764044,0.5779604834690182,9.999999999999997e-07,3.5824212266418365,19.45435774831382,37.58296241315583,20.13844848588188,43.329198079688524,56.57024194342832,54.70223961251241,46.25248194333121,47.480325847546425,60.137062893606654,49.454143860888294,25.41902005787044,56.280921026314346,57.060805414025836,57.060805414025836,13.556434849763377,12.462348041020839,5.383803220605286
2046.0,0.0053085238715879415,51.659139943830475,63.1178971651515,20.258805153354597,0.3060583391306626,0.7281612927385067,4.919671557612876,6.458753185814758,35.05092852118048,16.461350672514147,1.4678704388259598,0.010829767679683574,93.97567404949005,33.683906227460255,164.8151162282327,57.904622022311145,2.2423332958396327,0.1941527690845494,4.340382267785023,71.04739913539548,53.7395380472489,9.999999999999997e-07,9.999999999999997e-07,74.632,273.816,162.4105987530917,27.983487112221386,54.615,52.541543010411885,22.732950518092135,15.909071401297412,6.689528589646038,197.75908947060572,0.608481437178341,9.999999999999997e-07,3.9487656759397454,17.724380845719942,37.29510863980375,20.04470206607875,44.352450468482026,56.43857285047088,54.696239678469944,46.54688173204132,47.683590818980434,59.90713877314315,49.53042324186693,25.872854815310877,56.0406380818307,56.81467729541395,56.81467729541395,13.665867367355615,12.683782611669956,5.604585034060127
2047.0,0.005614636952867654,51.881283868173725,65.23733325449189,21.360022363397054,0.40736331838291195,0.8842994344531432,5.503876596433672,5.961054360461823,35.26654522716595,17.319845530091772,1.5574788134036968,0.006267647962779847,96.39494670672437,33.92298292791786,166.63489727079323,56.31796646741107,2.1624504491960272,0.1951762999315714,3.9996852337906024,70.95072188622223,47.66027327938714,1e-06,1e-06,89.927,329.935,161.2470766573151,28.502379213182998,59.057,52.489437766531864,21.960499085918364,16.07524546077533,7.353570240627766,196.13213316886268,0.6921982844228702,1e-06,4.454502214001648,15.940415336935441,37.145534746989945,19.946537936607047,45.33538206362288,56.348358150950055,54.725492130962195,46.76685778309453,47.82637577849403,59.72321310118296,49.5439710498729,26.29373823652916,55.78452533774538,56.56227990464885,56.56227990464885,13.835912219872954,12.92799384502995,5.847530568122962
2048.0,0.005880873234287175,52.097650059558504,67.3909924433077,22.320257666030052,0.5288680820177851,1.0656660932358932,6.272042799241206,5.452968125246517,35.46568473428707,18.310539655580584,1.6400948810561988,0.00320952375694328,98.8916393354645,34.17880001629445,167.86086915715242,54.7270014778049,2.0787557091213777,0.19785096756046466,3.6698863267427018,70.95194948992611,41.814931542484615,1.0000000000000002e-06,1.0000000000000002e-06,105.223,386.054,160.21542330179096,29.04642507849227,63.499,52.4349490724506,21.341792071381036,16.210832339834155,8.22572341317854,194.4972978507698,0.8274776698459159,1.0000000000000002e-06,5.103159172888635,14.140987337635826,37.12401561084219,19.862783342449653,46.285719755540796,56.304979397269705,54.79527794800751,46.91084598424354,47.90386446694935,59.59040070065137,49.49304346299532,26.66240819031993,55.517755153663494,56.31026080348752,56.31026080348752,14.079541190698865,13.199881204740485,6.11729669565541
2049.0,0.006100195633518232,52.313899400833535,69.58483626529345,23.114864800982723,0.672408974070066,1.2743551303724563,7.2272270836016,4.944698504074864,35.64871093290253,19.40233755583078,1.7137712598009625,0.0013545959599604428,101.46815108549673,34.455082471578315,168.42140237567816,53.129670571643416,1.991610872085406,0.20135746522955508,3.361238784827472,71.06303120545614,36.259333929214776,1e-06,1e-06,120.519,442.173,159.30595246561862,29.622446793910534,67.941,52.38725807801134,20.895690476724663,16.31536084539781,9.31333939385355,192.8550944446855,1.0126862380907875,1e-06,5.898264884661792,12.364622963496595,37.22032610748824,19.812265528589435,47.21119043466548,56.31381814183362,54.91087810762423,46.977282223241026,47.91124062520852,59.51381639447371,49.37589665932332,26.95960254547784,55.245499889190185,56.06526755368698,56.06526755368698,14.40972606321681,13.504344154441215,6.418540289519093
2050.0,0.006265567068232558,52.535692774847604,71.82482625414369,23.719197507984223,0.839822338574538,1.5124604071485308,8.37248636708098,4.446449520852889,35.815987713371015,20.56414373769256,1.7765605676554852,0.00040206546961791054,104.12688110660739,34.75555527275775,168.24486741473828,51.523917267077415,1.901377734557831,0.2048764861971685,3.083995846231071,71.2959162917614,31.049301532251167,1.0000000000000002e-06,1.0000000000000002e-06,135.815,498.292,158.5089779278975,30.23726644519915,72.383,52.355545933057385,20.64105530419376,16.388359784390243,10.623769469207975,191.20603387896836,1.2461906338007944,1.0000000000000002e-06,6.843347681382205,10.64984833019327,37.42424111305587,19.813811740009264,48.119520991426654,56.380255937045675,55.077573587830706,46.964602387839705,47.84368799413368,59.49857500557529,49.19078681694603,27.16605917079753,54.97293190393059,55.833947717004236,55.833947717004236,14.839438620810256,13.8462821577718,6.755918222575634
2051.0,0.0063699504561018855,52.76869106444943,74.11692394355295,24.108609526763697,1.032944519565986,1.7820757848498188,9.710877567245475,3.968425199486612,35.9678789660512,21.76486270801612,1.8265154226372646,5.1133183702238764e-05,106.87022854858276,35.08394339882105,167.2596347627007,49.90768508225765,1.8084180930083715,0.20758872372163092,2.848410749139649,71.6625540077909,26.240655444267208,1.0000000000000002e-06,1.0000000000000002e-06,135.785,498.181,157.8148134677269,30.897706118119483,72.415,52.348993787431965,20.596747556032838,16.429357963735388,12.164364925797017,189.55062708197687,1.5263575016192474,1.0000000000000002e-06,7.941935895110966,9.035189553401338,37.72553550367284,19.886249221692015,49.018438316254034,56.50967433530965,55.30064536664529,46.87124236579225,47.69639031458698,59.54979135688141,48.93597011395258,27.262515935073655,54.70522355748984,55.622948855196285,55.622948855196285,15.38165064686267,14.2305946783719,7.134087367686655
2052.0,0.006406308714797942,53.01855515248775,76.46709086721575,24.258454597050278,1.253611861079194,2.085295124762019,11.245457601661212,3.520829563882056,36.10474858130179,22.973398973651666,1.8616884427637974,1e-06,109.70059256120916,35.44397182875649,165.39407490793317,48.27891753533491,1.713093743906747,0.20867487106126814,2.6647367317393615,72.1748936124937,21.889216757936385,1e-06,1e-06,135.755,498.070,157.21377286420625,31.610587898432875,72.446,52.37678279097836,20.781628234486416,16.43788419035718,13.942477050175853,187.88938498206952,1.8515534861894563,1e-06,9.197557857909164,7.5591727487963105,38.1139841554669,20.04840521862056,49.91566929957733,56.707454889029385,55.585374422086325,46.69563804485134,47.46453132743052,59.6725802713174,48.60970272843209,27.229710707100857,54.44754720947305,55.43891853002013,55.43891853002013,16.049333924757526,14.662181179881173,7.5577045977137765
2053.0,0.006369950456101885,53.28749597997735,78.87523629269613,24.152413791256475,1.5038317482834966,2.422679127964192,12.97468268288317,3.111805300172291,36.22743278226677,24.163459522788187,1.8806652096368999,1e-06,112.61363280414811,35.83792500470253,162.6108412853892,46.63694294522167,1.615800231166549,0.20749038192499514,2.5404617464199917,72.83697049521518,18.036195298923364,8.076921530274262e-05,1e-06,135.725,497.960,156.69548518506446,32.38002561129708,72.478,52.44542025499297,21.207355661908732,16.41553293711075,15.958666431387217,186.2221644580122,2.2193453750900956,0.00032182847242262947,10.609447033952156,6.252111011779558,38.57968872553241,20.31383534203138,50.81661921786071,56.97672962845145,55.93485624378688,46.4379179809675,47.14557786763772,59.86983537656724,48.21189208890816,27.05372271555478,54.202899140164945,55.28555122865726,55.28555122865726,16.849764438547975,15.14364593569287,8.029516958729324
2054.0,0.006265567068232558,53.563924720597036,81.31706042303601,23.80747751252815,1.7862957308864322,2.7886558547088476,14.878606203421734,2.741249743398554,36.33865712323136,25.32796126896984,1.884163159195658,1e-06,115.57805097656191,36.262325221398214,159.00971911636407,44.986628833877006,1.5170680884768482,0.2040897518240821,2.472012602385829,73.62116456688587,14.66435582485738,0.0006391537224219409,1e-06,135.694,497.849,156.2468406525482,33.19930003945534,72.509,52.550718136584614,21.856777441092902,16.37216134057595,18.186330868423976,184.5462061902001,2.624100527641301,0.0025676277793810357,12.1596574158724,5.111465356655878,39.114057994829864,20.675008668175366,51.717406891706055,57.311632495193265,56.3434443678389,46.104981402882274,46.74612914662692,60.13556551934951,47.749050625642035,26.741996628634993,53.96557131256845,55.154729139987076,55.154729139987076,17.767434974965933,15.668412458214576,8.544632189648425
2055.0,0.006100195633518232,53.83280260619162,83.76221119514675,23.24896349669452,2.1038663997300877,3.1761202050418516,16.932680850776137,2.406998890829127,36.44161949126608,26.46462360707956,1.8734326909634775,1e-06,118.5558092874881,36.71225423673276,154.72477656873886,43.3342275240217,1.4174615969705864,0.1987022367203885,2.4530508230447903,74.49194186883258,11.741851826358843,0.0021547688131740407,1e-06,135.664,497.738,155.85404477753377,34.05898370504727,72.541,52.68581455431525,22.705538494941727,16.319692203263827,20.59207746276652,182.85809680943575,3.059386446098569,0.008663368755410957,13.825948128416602,4.126483777455931,39.70882752528635,21.11912263955702,52.6118295277497,57.704047908714934,56.80330684194902,45.70542020753507,46.27506746992772,60.46155835114145,47.22934201932946,26.30731847442207,53.72767961036603,55.03538137831345,55.03538137831345,18.781142521413,16.22760906960746,9.096248202596904
2056.0,0.005880873234287175,54.07909086860597,86.18033654593985,22.5021894795848,2.4594063456565567,3.5779670790090794,19.112359312445633,2.106888739732292,36.539517773441474,27.571165932000323,1.8497242044637638,1e-06,121.50886994596421,37.18279380859537,149.89008181039435,41.68599133837653,1.3175450377807056,0.19155709257577352,2.477237931804794,75.4137684423823,9.236836794048132,0.00510622977937551,1e-06,135.634,497.628,155.50330307089743,34.94964913021253,72.572,52.84384762674684,23.72928374635807,16.27004832768543,23.142513315895297,181.15442294652175,3.5187706327174064,0.020534022235048216,15.586078296331515,3.286414268210367,40.35573287882895,21.633374698680843,53.493684332627986,58.14586028847664,57.306611713823926,45.24782629186526,45.74127514306974,60.83960152342033,46.66092995066612,25.76247428099657,53.48133991724019,54.91643705794029,54.91643705794029,19.869684065290787,16.812364092032713,9.677562909700594
2057.0,0.005614636952867656,54.28775073968487,88.54108441232668,21.592473197028216,2.855778159507925,3.9870913766563967,21.393094275929453,1.8387552873763304,36.635549856828064,28.64530763861506,1.8142880992199222,1e-06,124.3991951610277,37.66902569487527,144.63970300921156,40.04817259966229,1.2178826920401475,0.18288357535209654,2.5382354520737564,76.35111032886182,7.1174642185456705,0.0099721519128428,1e-06,135.604,497.517,155.18082104351544,35.86186883709072,72.603,53.01795547244135,24.903658118244753,16.235152516351793,25.80424552929068,179.4317712322606,3.9958205897533077,0.04010455905282857,17.417807044363844,2.5805048229498495,41.046509617384764,22.20496228805133,54.35676851297724,58.62895405393851,57.84552703117026,44.740791552812226,45.15363447158258,61.261482687663374,46.05197810034776,25.12025007643907,53.218668116873424,54.78682529317146,54.78682529317146,21.011856594000886,17.4138058476515,10.281774223085323
2058.0,0.005308523871587943,54.443743451273185,90.81410273121863,20.54513238485398,3.295844432126284,4.396387998029675,23.75033842872684,1.6004345310295247,36.7329136284964,29.68476812180673,1.768374774755358,9.999999999999997e-07,127.18874714171618,38.16603165346166,139.10770833307134,38.42702363059973,1.1190388408818546,0.17291094101121685,2.6297049072595966,77.268433569598,5.351887590471851,0.017231150505392367,9.999999999999997e-07,135.574,497.406,154.87280420626405,36.78621534782148,72.635,53.20127620996073,26.204306533504596,16.22692757177397,28.5438812044331,177.6867282974549,4.484103819461776,0.06929995004328782,19.29889349726033,1.9980034357050365,41.772893302880846,22.821082850172996,55.1948792754338,59.145213624560675,58.412220841694676,44.19290788731534,44.521027760995835,61.71898949534784,45.41065014907009,24.39343188883014,52.93178009294821,54.635475198310836,54.635475198310836,22.186457094944917,18.023062658624998,10.90208005487692
2059.0,0.00496957107277631,54.53203023521575,92.96903943952718,19.385484778891325,3.782467754353722,4.798751843174784,26.15954445833704,1.3897624679601577,36.83480697551698,30.687266776458294,1.7132346305934767,1e-06,129.8394880970672,38.668893442243764,133.42816594985467,36.82879675390966,1.021577765438769,0.16186844551499374,2.745307820770232,78.13020420591776,3.9082604004470824,0.027361840848840666,1e-06,135.543,497.295,154.5654580700196,37.71326118454446,72.666,53.38694795786696,27.606873915040445,16.25729629646301,31.32802744280296,175.9158807729072,4.977187824098312,0.11004516604096168,21.207096779767692,1.5281581005065858,42.52661949724431,23.468933827550334,56.001813826634006,59.686523419803315,58.99886119310384,43.612767192314024,43.85233731683915,62.203909597951004,44.74510977752883,23.59480574625034,52.612791729147055,54.451315887662325,54.451315887662325,23.372282555524475,18.63126284711439,11.53167831720122
